Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0844,4,RR00363
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0593,2,RR00364
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0788,4,RR00365
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0975,1,RR00366
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0010,3,RR00367
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0393,1,RR00368
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0631,5,RR00369
P103252,IL,POS,2,2025-04-12,2025-01-01,CL0034,4,RR00370
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0612,1,RR00189
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0152,5,RR00190
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0876,5,RR00191
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0983,1,RR00192
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0510,1,RR00193
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0210,5,RR00194
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0899,5,RR00195
P103253,PA,POS,1,2025-05-03,2025-01-01,CL0562,1,RR00196
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0612,1,RR00189
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0152,5,RR00190
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0876,5,RR00191
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0983,1,RR00192
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0510,1,RR00193
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0210,5,RR00194
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0899,5,RR00195
P103254,PA,POS,3,2025-02-23,2025-01-01,CL0562,1,RR00196
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0388,5,RR00093
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0304,4,RR00094
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0760,3,RR00095
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0050,4,RR00096
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0040,2,RR00097
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0397,4,RR00098
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0087,5,RR00099
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0446,4,RR00100
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0990,1,RR00101
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0274,4,RR00102
P103255,NJ,HMO,5,2025-10-10,2025-01-01,CL0069,5,RR00103
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0455,5,RR00173
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0371,2,RR00174
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0046,4,RR00175
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0251,2,RR00176
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0770,3,RR00177
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0140,3,RR00178
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0634,5,RR00179
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0699,3,RR00180
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0966,5,RR00181
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0416,4,RR00182
P103256,PA,HMO,5,2026-09-06,2025-01-01,CL0922,5,RR00183
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0697,1,RR00104
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0662,4,RR00105
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0471,1,RR00106
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0581,4,RR00107
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0926,1,RR00108
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0500,4,RR00109
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0372,1,RR00110
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0519,2,RR00111
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0441,5,RR00112
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0676,1,RR00113
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0638,5,RR00114
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0717,2,RR00115
P103257,NJ,EPO,3,2025-04-27,2025-01-01,CL0964,2,RR00116
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0828,4,RR00331
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0701,3,RR00332
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0276,5,RR00333
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0378,4,RR00334
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0329,5,RR00335
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0681,5,RR00336
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0476,2,RR00337
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0155,4,RR00338
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0696,4,RR00339
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0347,1,RR00340
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0157,5,RR00341
P103258,IL,HMO,3,2026-09-08,2025-01-01,CL0249,3,RR00342
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0069,3,RR00317
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0391,2,RR00318
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0649,3,RR00319
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0296,3,RR00320
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0068,1,RR00321
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0270,2,RR00322
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0340,1,RR00323
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0078,2,RR00324
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0908,5,RR00325
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0384,3,RR00326
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0393,2,RR00327
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0115,3,RR00328
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0553,3,RR00329
P103259,IL,PPO,2,2026-07-11,2025-01-01,CL0666,4,RR00330
P103260,CA,PPO,4,2025-04-24,2025-01-01,CL0774,2,RR00197
P103260,CA,PPO,4,2025-04-24,2025-01-01,CL0671,4,RR00198
P103260,CA,PPO,4,2025-04-24,2025-01-01,CL0036,5,RR00199
P103260,CA,PPO,4,2025-04-24,2025-01-01,CL0869,1,RR00200
P103260,CA,PPO,4,2025-04-24,2025-01-01,CL0422,2,RR00201
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0034,5,RR00035
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0080,4,RR00036
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0095,1,RR00037
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0187,5,RR00038
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0458,2,RR00039
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0624,4,RR00040
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0848,5,RR00041
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0085,4,RR00042
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0707,4,RR00043
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0805,2,RR00044
P103261,CT,POS,1,2026-06-27,2025-01-01,CL0657,3,RR00045
P103262,TX,PPO,1,2026-11-07,2025-01-01,CL0690,2,RR00237
P103262,TX,PPO,1,2026-11-07,2025-01-01,CL0106,1,RR00238
P103262,TX,PPO,1,2026-11-07,2025-01-01,CL0065,2,RR00239
P103262,TX,PPO,1,2026-11-07,2025-01-01,CL0095,3,RR00240
P103262,TX,PPO,1,2026-11-07,2025-01-01,CL0294,2,RR00241
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0837,3,RR00255
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0842,4,RR00256
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0898,5,RR00257
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0311,4,RR00258
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0743,4,RR00259
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0490,5,RR00260
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0909,2,RR00261
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0206,5,RR00262
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0636,4,RR00263
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0307,1,RR00264
P103263,TX,EPO,5,2026-12-02,2025-01-01,CL0950,5,RR00265
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0659,3,RR00378
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0382,3,RR00379
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0663,4,RR00380
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0872,3,RR00381
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0354,3,RR00382
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0449,5,RR00383
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0536,2,RR00384
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0954,2,RR00385
P103264,OH,HMO,5,2025-10-20,2025-01-01,CL0234,3,RR00386
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0659,3,RR00378
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0382,3,RR00379
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0663,4,RR00380
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0872,3,RR00381
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0354,3,RR00382
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0449,5,RR00383
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0536,2,RR00384
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0954,2,RR00385
P103265,OH,HMO,2,2025-07-14,2025-01-01,CL0234,3,RR00386
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0803,3,RR00131
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0404,2,RR00132
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0033,4,RR00133
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0507,2,RR00134
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0734,5,RR00135
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0724,4,RR00136
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0483,4,RR00137
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0913,1,RR00138
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0842,5,RR00139
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0123,1,RR00140
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0247,1,RR00141
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0092,3,RR00142
P103266,MA,HMO,3,2025-10-19,2025-01-01,CL0387,1,RR00143
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0673,2,RR00278
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0977,3,RR00279
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0373,1,RR00280
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0050,2,RR00281
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0048,4,RR00282
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0990,2,RR00283
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0904,4,RR00284
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0796,4,RR00285
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0598,5,RR00286
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0433,2,RR00287
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0912,3,RR00288
P103267,FL,PPO,1,2025-09-18,2025-01-01,CL0273,4,RR00289
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0349,2,RR00202
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0489,2,RR00203
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0283,1,RR00204
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0797,1,RR00205
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0051,5,RR00206
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0407,4,RR00207
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0386,5,RR00208
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0437,2,RR00209
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0926,2,RR00210
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0290,4,RR00211
P103268,CA,HMO,2,2025-07-26,2025-01-01,CL0497,2,RR00212
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0786,3,RR00150
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0457,1,RR00151
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0274,3,RR00152
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0943,4,RR00153
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0310,3,RR00154
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0725,4,RR00155
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0225,4,RR00156
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0209,3,RR00157
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0612,5,RR00158
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0684,5,RR00159
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0475,5,RR00160
P103269,MA,POS,5,2026-07-18,2025-01-01,CL0660,2,RR00161
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0786,3,RR00150
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0457,1,RR00151
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0274,3,RR00152
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0943,4,RR00153
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0310,3,RR00154
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0725,4,RR00155
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0225,4,RR00156
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0209,3,RR00157
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0612,5,RR00158
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0684,5,RR00159
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0475,5,RR00160
P103270,MA,POS,5,2025-02-18,2025-01-01,CL0660,2,RR00161
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0331,4,RR00070
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0317,2,RR00071
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0023,2,RR00072
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0257,1,RR00073
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0747,5,RR00074
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0240,1,RR00075
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0909,2,RR00076
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0872,2,RR00077
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0802,5,RR00078
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0750,4,RR00079
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0937,4,RR00080
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0163,5,RR00081
P103271,NY,POS,1,2025-01-06,2025-01-01,CL0982,5,RR00082
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0654,3,RR00046
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0930,5,RR00047
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0647,1,RR00048
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0223,4,RR00049
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0891,3,RR00050
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0067,5,RR00051
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0987,4,RR00052
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0437,2,RR00053
P103272,NY,PPO,5,2026-01-14,2025-01-01,CL0641,4,RR00054
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0803,3,RR00131
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0404,2,RR00132
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0033,4,RR00133
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0507,2,RR00134
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0734,5,RR00135
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0724,4,RR00136
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0483,4,RR00137
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0913,1,RR00138
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0842,5,RR00139
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0123,1,RR00140
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0247,1,RR00141
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0092,3,RR00142
P103273,MA,HMO,5,2026-01-29,2025-01-01,CL0387,1,RR00143
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0474,4,RR00162
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0563,5,RR00163
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0441,2,RR00164
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0841,4,RR00165
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0943,5,RR00166
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0139,2,RR00167
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0182,4,RR00168
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0994,3,RR00169
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0006,5,RR00170
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0716,5,RR00171
P103274,PA,PPO,4,2025-08-12,2025-01-01,CL0348,3,RR00172
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0913,1,RR00290
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0274,3,RR00291
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0596,3,RR00292
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0808,4,RR00293
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0334,5,RR00294
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0236,3,RR00295
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0158,2,RR00296
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0302,4,RR00297
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0591,4,RR00298
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0576,3,RR00299
P103275,FL,HMO,3,2025-01-23,2025-01-01,CL0573,2,RR00300
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0909,4,RR00213
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0973,2,RR00214
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0175,2,RR00215
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0580,3,RR00216
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0306,1,RR00217
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0090,3,RR00218
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0295,2,RR00219
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0243,5,RR00220
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0918,3,RR00221
P103276,CA,EPO,5,2026-10-19,2025-01-01,CL0272,2,RR00222
P103277,MA,EPO,4,2025-04-20,2025-01-01,CL0661,1,RR00144
P103277,MA,EPO,4,2025-04-20,2025-01-01,CL0129,5,RR00145
P103277,MA,EPO,4,2025-04-20,2025-01-01,CL0541,2,RR00146
P103277,MA,EPO,4,2025-04-20,2025-01-01,CL0755,2,RR00147
P103277,MA,EPO,4,2025-04-20,2025-01-01,CL0521,3,RR00148
P103277,MA,EPO,4,2025-04-20,2025-01-01,CL0983,2,RR00149
P103278,TX,PPO,2,2026-12-25,2025-01-01,CL0690,2,RR00237
P103278,TX,PPO,2,2026-12-25,2025-01-01,CL0106,1,RR00238
P103278,TX,PPO,2,2026-12-25,2025-01-01,CL0065,2,RR00239
P103278,TX,PPO,2,2026-12-25,2025-01-01,CL0095,3,RR00240
P103278,TX,PPO,2,2026-12-25,2025-01-01,CL0294,2,RR00241
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0355,5,RR00308
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0762,3,RR00309
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0372,1,RR00310
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0285,1,RR00311
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0390,4,RR00312
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0698,1,RR00313
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0929,4,RR00314
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0319,2,RR00315
P103279,FL,POS,5,2026-07-07,2025-01-01,CL0118,3,RR00316
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0654,3,RR00046
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0930,5,RR00047
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0647,1,RR00048
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0223,4,RR00049
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0891,3,RR00050
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0067,5,RR00051
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0987,4,RR00052
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0437,2,RR00053
P103280,NY,PPO,2,2026-02-03,2025-01-01,CL0641,4,RR00054
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0533,2,RR00266
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0542,5,RR00267
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0202,2,RR00268
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0612,2,RR00269
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0096,5,RR00270
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0308,4,RR00271
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0213,3,RR00272
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0332,5,RR00273
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0274,4,RR00274
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0623,2,RR00275
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0210,1,RR00276
P103281,TX,POS,5,2025-06-21,2025-01-01,CL0950,3,RR00277
P103282,NY,HMO,1,2026-11-29,2025-01-01,CL0102,5,RR00055
P103282,NY,HMO,1,2026-11-29,2025-01-01,CL0170,5,RR00056
P103282,NY,HMO,1,2026-11-29,2025-01-01,CL0117,1,RR00057
P103282,NY,HMO,1,2026-11-29,2025-01-01,CL0207,5,RR00058
P103282,NY,HMO,1,2026-11-29,2025-01-01,CL0264,1,RR00059
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0331,4,RR00070
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0317,2,RR00071
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0023,2,RR00072
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0257,1,RR00073
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0747,5,RR00074
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0240,1,RR00075
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0909,2,RR00076
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0872,2,RR00077
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0802,5,RR00078
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0750,4,RR00079
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0937,4,RR00080
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0163,5,RR00081
P103283,NY,POS,4,2026-12-27,2025-01-01,CL0982,5,RR00082
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0355,5,RR00308
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0762,3,RR00309
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0372,1,RR00310
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0285,1,RR00311
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0390,4,RR00312
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0698,1,RR00313
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0929,4,RR00314
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0319,2,RR00315
P103284,FL,POS,4,2025-11-02,2025-01-01,CL0118,3,RR00316
P103285,NY,HMO,1,2026-07-18,2025-01-01,CL0102,5,RR00055
P103285,NY,HMO,1,2026-07-18,2025-01-01,CL0170,5,RR00056
P103285,NY,HMO,1,2026-07-18,2025-01-01,CL0117,1,RR00057
P103285,NY,HMO,1,2026-07-18,2025-01-01,CL0207,5,RR00058
P103285,NY,HMO,1,2026-07-18,2025-01-01,CL0264,1,RR00059
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0283,2,RR00343
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0714,1,RR00344
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0908,4,RR00345
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0770,3,RR00346
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0164,1,RR00347
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0159,2,RR00348
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0107,4,RR00349
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0325,1,RR00350
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0658,3,RR00351
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0767,2,RR00352
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0683,3,RR00353
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0531,3,RR00354
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0946,2,RR00355
P103286,IL,EPO,3,2026-08-05,2025-01-01,CL0557,5,RR00356
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0464,4,RR00012
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0758,3,RR00013
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0043,5,RR00014
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0902,4,RR00015
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0331,2,RR00016
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0528,2,RR00017
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0508,1,RR00018
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0618,5,RR00019
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0709,4,RR00020
P103287,CT,HMO,4,2026-12-09,2025-01-01,CL0881,2,RR00021
